Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-05-05 00:00:00+05:30,1828.0,1846.0,1801.0,1806.0999755859375,11407461,0.0,0.0
2026-05-06 00:00:00+05:30,1817.0,1841.5,1813.800048828125,1833.699951171875,5507749,0.0,0.0
2026-05-07 00:00:00+05:30,1835.0,1843.9000244140625,1821.199951171875,1826.5999755859375,7914845,0.0,0.0
2026-05-08 00:00:00+05:30,1820.0,1840.800048828125,1815.199951171875,1834.5,4839183,0.0,0.0
2026-05-11 00:00:00+05:30,1814.0,1819.800048828125,1756.0,1759.800048828125,15803791,0.0,0.0
2026-05-12 00:00:00+05:30,1751.5,1776.5,1751.5,1756.800048828125,11945399,0.0,0.0
2026-05-13 00:00:00+05:30,1740.5,1798.0,1740.5,1789.199951171875,9825413,0.0,0.0
2026-05-14 00:00:00+05:30,1820.0,1889.199951171875,1797.300048828125,1883.5,21279151,0.0,0.0
2026-05-15 00:00:00+05:30,1883.199951171875,1922.9000244140625,1880.4000244140625,1905.4000244140625,15807294,0.0,0.0
2026-05-18 00:00:00+05:30,1904.800048828125,1953.800048828125,1890.4000244140625,1938.0999755859375,13888648,0.0,0.0
2026-05-19 00:00:00+05:30,1928.4000244140625,1942.0,1907.800048828125,1913.5,8962228,0.0,0.0
2026-05-20 00:00:00+05:30,1914.0,1914.0,1897.699951171875,1904.9000244140625,5778742,0.0,0.0
2026-05-21 00:00:00+05:30,1911.0,1915.300048828125,1880.800048828125,1885.300048828125,6419014,0.0,0.0
2026-05-22 00:00:00+05:30,1891.300048828125,1896.5999755859375,1869.300048828125,1871.4000244140625,5099120,0.0,0.0
2026-05-25 00:00:00+05:30,1892.5,1892.5,1863.0999755859375,1874.800048828125,5903841,0.0,0.0
2026-05-26 00:00:00+05:30,1874.0,1874.0,1844.800048828125,1846.9000244140625,5803034,0.0,0.0
2026-05-27 00:00:00+05:30,1840.4000244140625,1869.4000244140625,1840.4000244140625,1852.199951171875,8653155,0.0,0.0
2026-05-28 00:00:00+05:30,1852.199951171875,1852.199951171875,1852.199951171875,1852.199951171875,0,0.0,0.0
2026-05-29 00:00:00+05:30,1860.0,1860.0,1818.5,1829.0,52886264,0.0,0.0
2026-06-01 00:00:00+05:30,1830.0,1842.0,1803.9000244140625,1810.5999755859375,6391656,0.0,0.0
2026-06-02 00:00:00+05:30,1785.0,1825.0,1777.4000244140625,1814.199951171875,10791294,0.0,0.0
2026-06-03 00:00:00+05:30,1829.9000244140625,1835.5,1804.9000244140625,1824.0999755859375,5832363,0.0,0.0
2026-06-04 00:00:00+05:30,1815.0,1829.800048828125,1798.4000244140625,1818.9000244140625,6735759,0.0,0.0
2026-06-05 00:00:00+05:30,1824.9000244140625,1827.800048828125,1790.699951171875,1798.199951171875,3926715,0.0,0.0
