Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2026-05-05 00:00:00+05:30,4045.486226723394,4050.4378622518193,3985.0762732766066,4015.28125,3849402,0.0,0.0
2026-05-06 00:00:00+05:30,3935.5600322215682,3982.1054075397396,3862.2758242738087,3969.726318359375,9540104,0.0,0.0
2026-05-07 00:00:00+05:30,3989.0375730176484,4026.471985886887,3952.3954701870493,3984.0859375,3477185,0.0,0.0
2026-05-08 00:00:00+05:30,3971.21178887478,3975.173097392361,3921.6954324050193,3936.05517578125,1620273,0.0,0.0
2026-05-11 00:00:00+05:30,3909.811514041804,3915.258313263493,3848.510361331151,3902.0869140625,2027769,0.0,0.0
2026-05-12 00:00:00+05:30,3887.133070256449,3901.8888476132015,3809.788425575631,3819.196533203125,2255075,0.0,0.0
2026-05-13 00:00:00+05:30,3810.7788666919755,3914.7632172643916,3810.7788666919755,3877.923095703125,2486330,0.0,0.0
2026-05-14 00:00:00+05:30,3903.86953222323,3949.424580037098,3887.0339710746266,3902.284912109375,2982228,0.0,0.0
2026-05-15 00:00:00+05:30,3911.197839728613,3911.197839728613,3855.3434867478295,3871.188720703125,1339185,0.0,0.0
2026-05-18 00:00:00+05:30,3836.4280596540248,3886.7367247380407,3814.7399928548766,3879.903564453125,1771638,0.0,0.0
2026-05-19 00:00:00+05:30,3902.780167473302,3921.695512743879,3862.2758837629112,3883.07275390625,2318170,0.0,0.0
2026-05-20 00:00:00+05:30,3863.8604825083903,3905.3550931385853,3845.5394303407566,3872.872314453125,1972259,0.0,0.0
2026-05-21 00:00:00+05:30,3931.5985745195367,3931.5985745195367,3874.8527835138552,3890.5,1624945,0.0,0.0
2026-05-22 00:00:00+05:30,3907.0,3960.0,3900.10009765625,3926.60009765625,1330428,38.0,0.0
2026-05-25 00:00:00+05:30,3970.0,4038.39990234375,3961.5,4033.39990234375,2099927,0.0,0.0
2026-05-26 00:00:00+05:30,4029.60009765625,4052.89990234375,4014.199951171875,4037.800048828125,1552847,0.0,0.0
2026-05-27 00:00:00+05:30,4043.0,4069.89990234375,4017.89990234375,4047.5,1607028,0.0,0.0
2026-05-28 00:00:00+05:30,4047.5,4047.5,4047.5,4047.5,0,0.0,0.0
2026-05-29 00:00:00+05:30,4045.800048828125,4128.0,4045.0,4076.5,4882940,0.0,0.0
2026-06-01 00:00:00+05:30,4089.0,4105.7998046875,4002.10009765625,4010.800048828125,1409388,0.0,0.0
2026-06-02 00:00:00+05:30,3980.0,4017.0,3923.5,4000.89990234375,2085054,0.0,0.0
2026-06-03 00:00:00+05:30,4000.89990234375,4008.0,3894.0,3953.199951171875,1872929,0.0,0.0
2026-06-04 00:00:00+05:30,3945.0,3974.89990234375,3930.10009765625,3942.10009765625,1398297,0.0,0.0
2026-06-05 00:00:00+05:30,3960.0,3978.0,3923.89990234375,3953.199951171875,1278243,0.0,0.0
